,Id (Keywords.Csv),Imdb Id,Release Date,Start Year,Title,Budget,Revenue,Runtime,Vote Average,Vote Count,New Key
23440,46783,tt0168787,1/1/1998,1998,Fiona,0,0.0,82.0,5.7,5.0,"['prostitute', 'independent film', 'drug use', 'unsimulated sex']"
23441,29562,tt0079135,1/1/1979,1979,Fascination,0,0.0,80.0,7.1,13.0,"['sex', 'castle', 'knife', 'cult', 'thief', 'aristocrat']"
23442,195912,tt0088200,5/26/1984,1984,Success Is the Best Revenge,0,0.0,91.0,5.0,1.0,[']']
23443,57327,tt0119923,8/29/1997,1997,Post Coitum,0,0.0,97.0,6.0,2.0,"['adultery', 'eroticism', 'woman director']"
23444,41869,tt0091106,11/11/1986,1986,The George McKenna Story,0,0.0,100.0,2.7,3.0,[']']
23445,14787,tt0303151,3/12/2002,2001,Tom and Jerry: The Magic Ring,0,0.0,62.0,6.4,36.0,['tom and jerry']
23446,42246,tt0487176,10/11/2005,2005,Tom and Jerry: The Fast and the Furry,0,0.0,75.0,7.1,22.0,[']']
23447,39408,tt0049103,4/26/1956,1956,The Creature Walks Among Us,0,0.0,79.0,5.5,12.0,"['monster', 'transformation', 'water monster', 'sequel', 'murder', 'creature', 'scientist', 'sea monster', 'lagoon', 'gill man']"
23448,102016,tt0259017,1/1/2002,2002,Swimming Upstream,0,0.0,105.0,0.0,0.0,[']']
23449,45302,tt0208037,1/1/2000,2000,The Chaos Factor,0,0.0,93.0,5.0,2.0,[']']
23450,86326,tt0098089,12/1/1989,1989,Phantom of the Mall: Eric's Revenge,0,0.0,91.0,2.5,2.0,[']']
23451,124042,tt0115788,11/4/1996,1996,Buried Secrets,0,0.0,86.0,4.0,2.0,"['haunted house', 'murder', 'mother daughter relationship', 'dead father']"
23452,58487,tt0365797,1/28/2000,2001,La stratﾃｩgie de l'ﾃｩchec,0,0.0,0.0,6.3,9.0,[']']
23453,125911,tt0993755,6/5/2008,2008,EM,0,0.0,93.0,6.3,4.0,[']']
23454,55012,tt0312612,4/10/2002,2002,Wolves In The Snow,500000,0.0,90.0,6.5,2.0,"['drama', 'mystery', 'snow', 'crime scene']"
23455,56766,tt0304636,9/6/2004,2004,The Riverman,0,0.0,91.0,5.1,9.0,['biography']
23456,96995,tt0156391,7/19/1998,1998,A Change of Heart,0,0.0,102.0,0.0,0.0,"['gay', 'chick flick']"
23457,108322,tt0075345,4/1/1977,1976,Tracks,0,0.0,92.0,6.0,2.0,"['vietnam', 'love', 'train', 'soldier']"
23458,6962,tt0314226,12/5/2002,2002,The Hunt for the Hidden Relic,0,0.0,182.0,6.0,13.0,"['jesus christ', 'time travel', 'antique', 'archaeologist']"
23459,16355,tt0237765,5/31/1996,1996,Sonic The Hedgehog: The Movie,0,0.0,60.0,6.6,9.0,"['darkness', 'based on video game', 'sonic the hedgehog', 'eggman', 'tails', 'knuckles', 'land of the sky', 'anime', 'ova']"
23460,54099,tt0887143,5/12/2010,2011,Hyenas,0,0.0,92.0,2.9,8.0,[']']
23461,49701,tt0049095,1/1/1956,1956,Le coup du berger,0,0.0,28.0,8.0,1.0,['short']
23462,45948,tt0052338,1/1/1961,1961,A Story of Water,0,0.0,12.0,5.6,13.0,[']']
23463,49711,tt0459437,1/1/1971,1971,The Laboratory of Fear,0,0.0,11.0,6.0,1.0,['short']
23464,43027,tt0055508,5/5/1961,1961,Teen Kanya,0,0.0,173.0,7.9,4.0,[']']
23465,45997,tt0114096,9/3/1995,1995,Who Killed Pasolini?,0,0.0,100.0,7.0,8.0,[']']
23466,46769,tt0038222,1/1/1945,1946,Vingt-quatre heures de la vie d'un clown,0,0.0,18.0,7.0,1.0,[']']
23467,60087,tt0125015,6/1/1976,1976,Black Heat,0,0.0,94.0,4.7,3.0,['blaxploitation']
23468,29420,tt0075850,9/14/1977,1977,Cinderella 2000,0,0.0,89.0,1.0,3.0,"['nudity', 'independent film', 'erotic movie']"
23469,29419,tt0207374,1/1/1981,1983,Carnival Magic,0,0.0,86.0,2.5,4.0,"['circus', 'chimp', 'carnival', 'chimpanzee']"
23470,81937,tt0132933,5/1/1974,1974,Dynamite Brothers,0,0.0,90.0,4.3,3.0,"['blaxploitation', 'grindhouse', 'drug']"
23471,3125,tt0067017,12/1/1971,1971,Dracula vs. Frankenstein,0,0.0,94.0,4.0,9.0,"['gorilla', 'monster', 'ax', 'dracula', 'lsd', 'frankenstein', 'decapitation', 'drug', 'schlock', 'amusement park', 'rooftop chase', 'decapitated head', ""{'id': 198102"", ' \'name\': ""frankenstein\'s monster""}', ' poverty row film']"
23472,42477,tt0068313,8/1/1971,1971,Brain of Blood,0,0.0,87.0,1.0,1.0,"['mad scientist', 'independent film', 'schlock', 'voyeur', 'brain transplant', 'acid']"
23473,82667,tt0065723,10/31/1969,1969,Five Bloody Graves,0,0.0,88.0,3.0,4.0,"['rape', 'revenge', 'independent film', 'native american', 'scalping', 'knife fight']"
23474,37042,tt0064939,6/1/1969,1969,Satan's Sadists,0,0.0,86.0,3.2,6.0,"['suicide', 'nudity', 'outlaw', 'independent film', 'gore', 'motorcycle gang', 'switchblade']"
23475,5742,tt0064160,4/22/1970,1969,"Cherry, Harry & Raquel!",90000,0.0,71.0,7.1,7.0,"['male nudity', 'female nudity', 'nurse', 'sheriff', 'nudity', 'exploitation', 'apache', 'swimming pool', 'murder', 'surrealism', 'breast', 'lesbian', 'shootout', 'violence', 'female homosexuality', 'car chase', 'desert', 'sex scene', 'buxom', 'softcore']"
23476,5747,tt0061504,7/1/1967,1967,Common Law Cabin,0,0.0,70.0,7.6,5.0,['female nudity']
23477,5744,tt0058088,9/25/1964,1964,Fanny Hill,0,0.0,96.0,5.0,2.0,['illegal prostitution']
23478,5648,tt0052920,1/1/1959,1959,The Immoral Mr. Teas,0,0.0,63.0,6.1,7.0,"['female nudity', 'nudity', 'deputy', 'salesman']"
23479,5748,tt0061719,11/1/1967,1967,Good Morning... and Goodbye!,0,0.0,80.0,7.8,7.0,"['female nudity', 'erotic movie']"
23480,22373,tt0890885,2/23/2007,2007,Saturn in Opposition,0,0.0,110.0,6.8,71.0,['friendship']
23481,347157,tt0141871,10/5/1978,1978,Syksyllﾃ､ kaikki on toisin,0,0.0,113.0,0.0,0.0,[']']
23482,126692,tt0234512,8/2/1962,1962,Prelude: Dog Star Man,0,0.0,25.0,7.2,17.0,[']']
23483,85110,tt0058025,1/1/1962,1962,Dog Star Man: Part I,0,0.0,30.0,6.5,18.0,[']']
23484,127148,tt0284060,1/9/1963,1963,Dog Star Man: Part II,0,0.0,7.0,7.3,13.0,[']']
23485,127320,tt0284061,2/5/1964,1964,Dog Star Man: Part III,0,0.0,11.0,7.1,15.0,[']']
23486,127323,tt0058026,9/17/1964,1964,Dog Star Man: Part IV,0,0.0,6.0,7.0,14.0,[']']
23487,207454,tt0370987,8/31/2003,2003,Mystery Woman,0,0.0,88.0,0.0,1.0,[']']
23488,141603,tt0497915,9/4/1998,1998,Hooligan,0,0.0,129.0,7.2,5.0,[']']
23489,26599,tt0104149,1/1/1992,1991,Duel of Hearts,0,0.0,0.0,0.0,0.0,"['castle', 'murder']"
23490,260840,tt0074289,10/8/1978,1978,Casa dell'amore... la polizia interviene,0,0.0,85.0,0.0,0.0,[']']
23491,72808,tt0101548,8/21/1991,1991,The Flesh,0,0.0,90.0,6.0,3.0,[']']
23492,148757,tt0094841,3/1/1991,1991,The House of Smiles,0,0.0,110.0,6.5,2.0,[']']
23493,198466,tt0091244,5/14/1986,1986,I Love You,0,0.0,101.0,5.6,8.0,"['key', 'failure', 'misery', 'satire', 'love', 'motorcycle']"
23494,81787,tt0087310,9/15/1984,1984,The Future Is Woman,0,0.0,99.0,7.0,1.0,[']']
23495,53914,tt0086372,2/2/1983,1983,The Story of Piera,0,0.0,105.0,5.5,6.0,"['eroticism', 'biography', 'lesbian relationship', 'homosexuality', 'incest']"
23496,53648,tt0078963,10/24/1979,1979,Seeking Asylum,0,0.0,110.0,4.7,3.0,[']']
23497,3935,tt0075364,4/20/1976,1976,The Last Woman,0,0.0,108.0,6.0,6.0,"['male nudity', 'female nudity', 'relation', 'erection', 'single father']"
23498,63176,tt0068868,8/11/1972,1972,Liza,0,0.0,100.0,6.8,3.0,[']']
23499,81775,tt0067896,1/1/1972,1972,The Audience,0,0.0,106.0,5.8,4.0,[']']
23500,108179,tt0064959,1/1/1969,1969,The Seed of Man,0,0.0,113.0,6.6,4.0,"['beach', 'plague']"
23501,99095,tt0059535,12/28/1965,1965,"Oggi, domani, dopodomani",0,0.0,95.0,6.8,3.0,['episode film']
23502,150605,tt0059428,4/25/1965,1966,The Wedding March,0,0.0,0.0,7.5,4.0,[']']
23503,61823,tt0057006,1/31/1964,1964,The Ape Woman,0,0.0,92.0,8.2,5.0,['dark comedy']
23504,67378,tt0057532,1/1/1963,1963,The Conjugal Bed,0,0.0,0.0,4.9,5.0,[']']
23505,99883,tt0053724,11/3/1960,1960,The Wheelchair,0,0.0,85.0,7.1,8.0,"['wheelchair', 'minister']"
23506,110924,tt0052073,6/15/1959,1958,The Little Apartment,0,0.0,87.0,7.0,4.0,['apartment']
23507,93907,tt0053710,1/1/1959,1959,Los Chicos,0,0.0,90.0,5.0,2.0,[']']
23508,155724,tt0116224,12/15/1996,1996,Escape Clause,0,0.0,99.0,4.1,6.0,"['investigation', 'insurance', 'insurance agent']"
23509,179603,tt0026003,11/8/1934,1934,Woman in the Dark,0,0.0,68.0,0.0,0.0,"['robbery', 'sheriff']"
23510,70046,tt0104365,3/2/1992,1992,Grave Secrets: The Legacy of Hilltop Drive,0,0.0,97.0,4.5,6.0,[']']
23511,60662,tt0138444,1/19/1998,1998,Fifteen and Pregnant,0,0.0,96.0,5.1,9.0,"['adoption', 'high school', 'single', 'true', 'teenager', 'pregnancy', 'parent', 'boyfriend']"
23512,137310,tt0472576,7/8/2006,2006,Wild Hearts,0,0.0,84.0,5.0,4.0,['veterinarian']
23513,107262,tt0078144,12/9/1978,1978,A Real American Hero,0,0.0,94.0,0.0,0.0,[']']
23514,56608,tt0131349,8/27/1999,1999,Darkness Falls,0,0.0,90.0,4.0,1.0,[']']
23515,169594,tt0107702,10/14/1993,1993,The Nostradamus Kid,0,0.0,120.0,3.5,2.0,[']']
23516,251544,tt0156859,7/16/2001,1999,The Secret Pact,0,0.0,94.0,6.0,1.0,[']']
23517,42971,tt0371835,1/1/2003,2004,Mrs. Ashboro's Cat,2800000,0.0,90.0,3.6,5.0,[']']
23518,71884,tt0218121,3/12/2000,2000,Model Behavior,0,0.0,89.0,5.4,6.0,[']']
23519,46227,tt0117794,9/30/1996,1996,Susie Q,0,0.0,83.0,3.9,8.0,"['high school', 'car crash', 'ghost']"
23520,98349,tt0787500,9/9/2007,2007,Love Comes Lately,0,0.0,86.0,5.5,3.0,[']']
23521,59147,tt0112674,2/1/1996,1996,Bits & Pieces,0,0.0,110.0,3.5,2.0,[']']
23522,68050,tt0085366,3/15/1983,1983,Copkiller,0,0.0,117.0,4.5,4.0,[']']
23523,41771,tt0105527,1/1/1992,1992,Tale of a Vampire,0,0.0,93.0,5.0,3.0,['woman director']
23524,59171,tt0097707,1/22/1989,1988,The Lady and the Highwayman,0,0.0,90.0,3.3,7.0,[']']
23525,114221,tt0826752,11/2/2007,2007,Strange Girls,0,0.0,0.0,4.0,1.0,['woman director']
23526,57709,tt0386669,11/19/2004,2004,Battle of the Brave,0,0.0,143.0,5.5,4.0,[']']
23527,151923,tt0107046,7/29/1993,1993,Gross Misconduct,0,0.0,90.0,5.0,2.0,"['rape', 'professor', 'seduction', 'father', 'relationship', 'art', 'guilt']"
23528,77625,tt0095663,2/8/1988,1988,Moving Target,0,0.0,100.0,4.7,5.0,"['musician', 'summer camp', 'police', 'party', 'ferrari', 'murder', 'dead boy', 'band']"
23529,66590,tt0082134,10/13/1981,1981,Callie & Son,0,0.0,142.0,0.0,0.0,[']']
23530,101956,tt0884038,2/29/2008,2008,El camino,0,0.0,91.0,5.0,1.0,['road movie']
23531,113525,tt0074475,5/21/1976,1976,Embryo,0,0.0,104.0,4.6,5.0,[']']
23532,82191,tt0067104,4/2/1971,1971,Flight of the Doves,0,0.0,105.0,6.3,4.0,[']']
23533,169962,tt0062829,3/3/1967,1968,Counterpoint,0,0.0,106.0,7.0,4.0,"['prisoner', 'orchestra', 'u.s. army', 'battle']"
23534,131830,tt0197800,3/14/1980,1980,"Rag. Arturo De Fanti, bancario precario",0,0.0,0.0,5.5,5.0,[']']
23535,37501,tt0167479,4/7/1982,1982,Vieni avanti cretino,0,0.0,98.0,7.4,34.0,"['dummy', 'sex comedy']"
23536,156140,tt0071121,8/22/1974,1974,To My Dear Mother on Her Birthday,0,0.0,105.0,6.5,1.0,[']']
23537,87194,tt0041858,4/9/1949,1949,Seﾃｱor Droopy,0,0.0,8.0,6.8,5.0,[']']
23538,206514,tt0074006,9/20/1976,1976,"I, Claudius",0,0.0,669.0,7.1,22.0,"['emperor', 'ancient rome', 'british', 'epic', 'history', 'betrayal', 'miniseries', 'political intrigue\\xa0']"
23539,41419,tt0487037,4/22/2006,2006,Mammoth,0,0.0,90.0,3.6,13.0,"['mammoth', 'museum', 'alien life-form']"
23540,32158,tt0929261,12/20/2006,2006,The Restless,0,0.0,102.0,5.9,20.0,['korea']
23541,113958,tt0476293,2/26/2006,2006,Love Thy Neighbor,0,0.0,89.0,6.4,5.0,[']']
23542,112672,tt0051349,3/1/1958,1958,Ambush at Cimarron Pass,0,0.0,73.0,5.0,3.0,"['mexican', 'confederate', 'southern accent', 'civil war veteran']"
23543,259075,tt0077225,6/28/1978,1978,Cave of the Sharks,0,0.0,90.0,0.0,0.0,"['supernatural', 'smuggling', 'bermuda triangle', 'shark', 'missing person', 'illegal drugs']"
23544,294819,tt0070026,3/31/1972,1972,"Colpo grosso, grossissimo...anzi probabile",0,0.0,93.0,0.0,0.0,[']']
23545,105087,tt0067526,8/20/1971,1971,Cross Current,0,0.0,90.0,5.0,1.0,"['amnesia', 'murder', 'giallo', 'memory loss', 'extramarital affair', 'speedboat\\xa0']"
23546,27743,tt0122247,1/1/2004,2004,Serial Killing 101,0,0.0,89.0,5.8,5.0,[']']
23547,293270,tt0069794,9/16/1974,1974,Sistemo l'America e torno,0,0.0,,6.5,1.0,[']']
23548,124504,tt0069547,12/18/1972,1972,What Am I Doing in the Middle of the Revolution?,0,0.0,103.0,5.0,1.0,[']']
23549,114594,tt0117077,7/31/1998,1998,Monk Dawson,0,0.0,104.0,7.0,1.0,[']']
23550,197626,tt0118827,4/15/1997,1997,Casualties,0,0.0,85.0,6.0,2.0,"['domestic abuse', 'domestic violence']"
23551,126841,tt0138529,7/11/1994,1996,Jack Brown: Genius,0,0.0,0.0,5.0,1.0,[']']
23552,45377,tt0071400,10/2/1974,1974,Death Sentence,0,0.0,74.0,5.9,5.0,"['suspense', 'trial']"
23553,23691,tt0795403,1/1/2006,2006,The Initiation of Sarah,0,0.0,96.0,5.5,12.0,"['mystic', 'secret society', 'remake', 'sorority', 'occult']"
23554,143547,tt0108135,1/28/1993,1993,Silent Tongue,0,0.0,102.0,4.0,3.0,"['tree', 'wife', 'sister', 'grief', 'native american', 'corpse']"
23555,61542,tt0981286,3/4/2011,2011,Funkytown,0,0.0,132.0,5.0,11.0,"['1970s', 'montreal', 'disco', 'disco dancing']"
23556,39242,tt0246834,9/8/2000,2000,The Other Me,0,0.0,90.0,5.4,14.0,[']']
23557,73353,tt0411377,8/26/2004,2004,Man in the Mirror: The Michael Jackson Story,0,0.0,87.0,5.0,3.0,[']']
23558,20227,tt0480827,10/1/1992,1992,Michael Jackson Dangerous Tour - Bucharest - 1992,0,0.0,122.0,8.1,11.0,['concert']
23559,17022,tt0768131,11/18/2003,2003,Michael Jackson: Number Ones,0,0.0,79.0,7.5,14.0,"['pop', 'musical']"
23560,129067,tt0071636,10/1/1974,1974,Hunger,0,0.0,10.0,6.2,6.0,"['surrealism', 'short']"
23561,41141,tt0847759,11/30/2007,2007,The Border,2691570,0.0,114.0,5.3,9.0,[']']
23562,293625,tt0460943,8/15/2009,2009,The Ritual,0,0.0,114.0,6.0,1.0,[']']
23563,38246,tt0102882,5/1/1991,1991,Servants of Twilight,0,0.0,0.0,5.6,9.0,"['single parent', 'based on novel', 'anti-christ', 'independent film']"
23564,63971,tt0313608,4/30/2002,2002,Deserter,3500000,0.0,90.0,5.3,6.0,[']']
23565,112878,tt0223856,8/1/2001,2000,The Opponent,0,0.0,90.0,5.2,3.0,"['independence', 'domestic abuse', 'physical abuse']"
23566,134018,tt0844474,11/2/2006,2006,House of the Sleeping Beauties,1900000,0.0,99.0,6.2,5.0,[']']
23567,163583,tt0416041,1/1/2005,2005,River's End,1000000,0.0,90.0,4.5,2.0,[']']
23568,83785,tt0818602,11/24/2006,2006,Her Fatal Flaw,0,0.0,90.0,2.0,1.0,[']']
23569,41950,tt0094827,5/20/1988,1988,Call Me,0,0.0,96.0,5.5,1.0,"['bar', 'mistake', 'murder', 'meeting', 'boyfriend', 'phone', 'call', 'obscene']"
23570,12638,tt0100633,4/5/1990,1990,Kill Cruise,0,0.0,98.0,4.5,2.0,"['jealousy', 'boat', 'gibraltar', 'skipper', 'sailor']"
23571,219248,tt0163318,12/21/1999,1999,Wicked Ways,0,0.0,110.0,0.0,0.0,[']']
23572,14983,tt1001333,3/4/2008,2008,Carver,0,0.0,97.0,4.2,11.0,"['female nudity', 'castration', 'murder', 'blood bath', 'torture', 'brutality', 'stabbing', 'vagina', 'dead woman', 'death', 'carver', 'written', 'head crushing']"
23573,87884,tt0072260,5/29/1974,1974,The Teacher,0,0.0,98.0,2.9,7.0,"['female nudity', 'teacher']"
23574,128612,tt0116646,6/2/1997,1996,Invader,0,0.0,90.0,5.5,5.0,[']']
23575,74645,tt0198769,2/21/1975,1975,Mondo Candido,0,0.0,107.0,4.5,2.0,[']']
23576,134679,tt0075109,10/8/1976,1976,Meet Him And Die,0,0.0,94.0,5.0,1.0,[']']
23577,154980,tt0108480,1/20/1993,1993,East Wind,0,0.0,110.0,0.0,0.0,['historical figure']
23578,156084,tt0961209,9/7/2007,2007,The Town That Was,0,0.0,71.0,6.8,3.0,['fire']
23579,66346,tt0294264,11/16/2001,2001,Aalavandhan,300000,0.0,178.0,7.5,4.0,"['schizophrenia', 'brother', 'psychopath', 'violence', 'killer', 'identical twins']"
23580,48412,tt0052606,11/1/1959,1959,Battle of the Coral Sea,0,0.0,86.0,7.0,2.0,['submarine']
23581,29964,tt0076127,7/1/1977,1976,Haunts,0,0.0,97.0,6.0,4.0,"['nightmare', 'murder', 'violence']"
23582,104974,tt0066886,10/27/1971,1971,Captain Apache,0,0.0,94.0,4.3,10.0,"['native american', 'western town']"
23583,159324,tt0087022,4/7/1984,1984,Calendar Girl Murders,0,0.0,100.0,4.5,2.0,"['photographer', 'calendar']"
23584,88658,tt0097076,5/19/1989,1989,Cold Feet,0,0.0,94.0,0.0,0.0,[']']
23585,348507,tt0103878,1/14/1992,1992,Breaking the Silence,0,0.0,96.0,0.0,0.0,['patricide']
23586,348528,tt0243604,8/23/1998,1999,This Is Not an Exit: The Fictional World of Bret Easton Ellis,0,869.0,80.0,1.8,2.0,['reenactment']
23587,62134,tt0133314,4/29/1998,1998,Paparazzi,0,0.0,109.0,5.4,11.0,"['photographer', 'magazine', 'celebrity']"
23588,54627,tt0256627,8/12/2000,2000,Azzurro,3100000,0.0,84.0,0.0,0.0,[']']
23589,24168,tt1002536,1/1/2008,2008,Come Dio comanda,0,0.0,103.0,6.5,26.0,[']']
23590,58531,tt0415006,1/1/2004,2004,Saimir's decision,0,0.0,88.0,6.7,3.0,[']']
23591,38328,tt0402912,1/1/2004,2004,Che ne sarﾃ di noi,0,0.0,100.0,5.6,46.0,[']']
23592,57112,tt0418259,12/15/2004,2004,Tu la conosci Claudia?,0,0.0,0.0,6.6,183.0,[']']
23593,58703,tt0114368,4/6/1995,1995,La scuola,0,0.0,0.0,7.4,10.0,[']']
23594,57110,tt0102693,4/5/1991,1991,The Yes Man,0,0.0,92.0,7.2,6.0,[']']
23595,84739,tt0382804,1/1/2003,2003,Break Free,0,0.0,113.0,6.0,3.0,[']']
23596,56994,tt0474917,11/11/2005,2005,The Second Wedding Night,0,0.0,103.0,6.4,8.0,[']']
23597,58011,tt0090055,1/1/1986,1986,Let's Hope It's a Girl,0,0.0,120.0,6.5,5.0,[']']
23598,62029,tt0083655,12/23/1982,1982,Bingo Bongo,0,0.0,102.0,5.7,24.0,[']']
23599,165550,tt0134912,5/19/1998,1997,Provocateur,0,0.0,103.0,3.0,1.0,"['spy', 'secret', 'technology', 'intelligence', 'nudity', 'mission', 'korea', 'espionage', 'agent']"
23600,85009,tt0090186,1/4/1985,1984,Too Scared to Scream,0,0.0,100.0,6.5,1.0,"['wheelchair', 'slasher', 'manhattan', ' new york city']"
23601,80473,tt0112515,7/25/1996,1995,Black Day Blue Night,0,0.0,93.0,6.7,3.0,"['sex', 'adultery', 'robbery', 'cheating', 'nudity', 'wife', 'police', 'road trip', 'murder', 'hitchhiker', 'armored car robbery', 'husband']"
23602,89847,tt0972855,9/10/2010,2009,Modus Operandi,0,0.0,80.0,6.1,5.0,[']']
23603,128625,tt0288203,8/10/2001,2001,Rudyland,0,0.0,0.0,0.0,0.0,[']']
23604,38162,tt0120353,1/1/1998,1997,Top of the World,0,0.0,140.0,0.0,0.0,[']']
23605,28741,tt0871865,1/6/2008,2008,I Can See You,0,0.0,97.0,4.3,3.0,[']']
23606,219645,tt0109503,9/21/1994,1994,Criminal Passion,0,0.0,96.0,4.0,2.0,"['investigation', 'cop', 'murder', 'woman director']"
23607,348574,tt0109136,10/14/1997,1997,Annie's Garden,0,0.0,97.0,0.0,0.0,[']']
23608,45939,tt0478719,9/20/2006,2006,President,0,0.0,97.0,6.1,4.0,[']']
23609,51986,tt0238137,11/2/2001,2001,Tangled,0,0.0,100.0,5.4,14.0,"['love triangle', 'detective', 'nudity', 'underwear', 'investigation', 'disappearance', 'flashback']"
23610,239417,tt0460832,12/1/2005,2005,The Wedding Chest,0,0.0,104.0,7.3,2.0,"['wedding', 'kyrgyzstan']"
23611,64943,tt0070109,11/29/1973,1973,Giordano Bruno,0,0.0,115.0,6.7,6.0,[']']
23612,53851,tt0029899,2/18/1938,1938,The Baroness and the Butler,0,0.0,80.0,6.5,1.0,"['butler', 'parliament']"
23613,17048,tt0091360,2/28/1986,1986,Young Dragons: Kung Fu Kids,0,0.0,90.0,7.0,1.0,[']']
23614,63438,tt0075347,7/1/1976,1976,Treasure of Matecumbe,0,0.0,117.0,4.3,2.0,"['florida', 'treasure', 'buried treasure']"
23615,295279,tt0109235,11/17/1994,1994,"Back to Back, Face to Face",0,0.0,138.0,6.8,3.0,[']']
23616,19560,tt0968311,2/15/2009,2009,Taken in Broad Daylight,0,0.0,89.0,4.7,11.0,"['based on true story', 'child kidnapping']"
23617,40039,tt0203940,1/1/2000,2000,Spiders,0,0.0,94.0,4.3,26.0,['animal horror']
23618,58195,tt0169543,1/1/2000,2000,Almost Blue,0,0.0,82.0,6.0,9.0,['serial killer']
23619,18618,tt0483631,1/1/2006,2006,Gettin' It,0,0.0,93.0,2.0,2.0,[']']
23620,44869,tt0037494,12/28/1945,1945,Adventure,0,0.0,135.0,2.0,2.0,"['male friendship', 'pregnancy']"
23621,39318,tt0052545,3/20/1959,1959,Alias Jesse James,0,0.0,92.0,6.8,5.0,['western spoof']
23622,102038,tt0050204,11/22/1957,1957,Bombers B-52,0,0.0,106.0,5.3,3.0,['pilot']
23623,29737,tt0076106,7/1/1977,1977,Greased Lightning,0,0.0,96.0,6.4,5.0,"['sport', 'automobile', 'automobile racing', 'stock car']"
23624,176867,tt0030225,12/10/1938,1938,Heart of the North,0,0.0,83.0,0.0,0.0,"['hold-up robbery', 'fur', 'mountie']"
23625,77641,tt0064343,2/2/1970,1969,Four Rode Out,0,0.0,90.0,5.0,1.0,['mexican']
23626,58903,tt0088961,5/8/1985,1985,Creature,750000,0.0,97.0,4.7,20.0,"['monster', 'future', 'alien', 'planet']"
23627,28450,tt0099701,3/9/1990,1990,The Rift,0,0.0,82.0,4.4,11.0,"['submarine', 'monster', 'giant monster', 'underwater', 'giant fish']"
23628,40012,tt0482602,4/13/2006,2006,Raising Jeffrey Dahmer,0,0.0,100.0,5.0,1.0,[']']
23629,26948,tt0047192,3/28/1954,1954,Loophole,0,0.0,80.0,6.3,2.0,"['bank', 'bank robber', 'bag of money', 'b movie', 'classic noir', 'bank teller']"
23630,54392,tt0042265,1/19/1950,1950,The Blue Lamp,0,0.0,84.0,7.0,18.0,"['policeman', 'brit noir', 'film noir']"
23631,85643,tt0087465,5/23/1984,1984,In Heaven There Is No Beer?,0,0.0,50.0,5.0,1.0,"['polka', 'food']"
23632,119801,tt0060646,2/9/1966,1966,Made In Paris,0,0.0,103.0,0.0,0.0,"['paris', 'fashion show']"
23633,49418,tt0122227,1/1/1988,1989,Return to Treasure Island,0,0.0,106.0,6.5,18.0,"['treasure', 'island', 'pirate', 'adaptation', 'live action and animation', 'treasure island']"
23634,28561,tt0043973,9/17/1951,1951,Roadblock,0,0.0,73.0,4.9,5.0,"['robbery', 'bag of money', 'los angeles', 'insurance investigator', 'classic noir', 'film noir']"
23635,290672,tt0167117,10/5/1998,1998,Detour,0,0.0,0.0,0.0,0.0,"['farm', 'on the run', 'double cross', 'warehouse', 'mob boss']"
23636,2166,tt0120013,6/9/1998,1998,The Revengers' Comedies,0,0.0,86.0,3.8,7.0,"['suicide attempt', 'bridge', 'single', 'revenge']"
23637,198521,tt0076789,6/6/1976,1976,Sweet Revenge,0,0.0,90.0,7.8,4.0,"['female nudity', 'ferrari', 'romance', 'grand theft auto', 'stolen cars', 'car theft', 'public defender']"
23638,107352,tt0094087,2/6/1987,1987,Sweet Revenge,0,0.0,78.0,6.0,1.0,[']']
23639,197491,tt0026113,9/20/1935,1935,The Big Broadcast of 1936,0,0.0,98.0,6.0,1.0,"['radio station', 'radio', 'singing']"
23640,86154,tt0281870,5/24/2001,2001,La Fuga,0,0.0,117.0,4.3,4.0,[']']
23641,29466,tt0017103,10/24/1926,1926,The Magician,0,0.0,83.0,5.0,1.0,[']']
23642,14096,tt0461989,6/18/2005,2005,The Magician,0,0.0,85.0,6.0,3.0,['independent film']
23643,41002,tt0161777,5/4/1949,1949,El Mago,0,0.0,100.0,6.0,1.0,"['newspaper', 'magic', 'slapstick', 'farce', 'religion', 'doctor', 'bathtub', 'ballerina', 'gold digger']"
23644,39535,tt0070774,1/1/1973,1973,Tarot,0,0.0,91.0,0.0,0.0,['femme fatale']
23645,13296,tt0827503,10/20/2006,2006,Hokkabaz,0,0.0,122.0,6.5,15.0,[']']
23646,95862,tt0022264,9/12/1931,1931,The Phantom of Paris,0,0.0,74.0,0.0,1.0,"['wheelchair', 'murder', 'influenza']"
23647,181850,tt0363891,6/1/1980,1980,The Pirates of Penzance,0,0.0,123.0,3.8,2.0,"['musical', 'slapstick', 'pirate', '\\xa0gilbert and sullivan', 'army major', 'queen victoria']"
23648,73203,tt0062292,6/25/1967,1967,The Sorcerers,0,0.0,87.0,6.2,21.0,['hypnotist']
23649,34098,tt0108339,10/12/1993,1993,Ticks,2000000,0.0,85.0,5.2,35.0,['animal horror']
23650,29260,tt0041983,10/1/1949,1949,Trapped,0,0.0,78.0,5.0,4.0,"['counterfeit', 'treasury department']"
23651,35951,tt0224626,11/8/2001,2001,Dark Asylum,0,0.0,83.0,0.0,0.0,[']']
23652,47410,tt0125308,5/28/1982,1982,Trapped,2000000,0.0,95.0,5.2,5.0,"['female nudity', 'adultery', 'nudity', 'murder', 'independent film', 'tar and feathers', 'canuxploitation']"
