,Id,Title,Genres
15716,27045,The Crimson Kimono,Thriller
15716,27045,The Crimson Kimono,Crime
15716,27045,The Crimson Kimono,Mystery
15717,25638,Laaga Chunari Mein Daag - Journey of A Woman,Drama
15717,25638,Laaga Chunari Mein Daag - Journey of A Woman,Romance
15717,25638,Laaga Chunari Mein Daag - Journey of A Woman,Foreign
15718,152861,Outsider,Drama
15719,53741,Crazy Love,Comedy
15719,53741,Crazy Love,Drama
15719,53741,Crazy Love,Foreign
15719,53741,Crazy Love,Romance
15720,10011,Abominable,Horror
15720,10011,Abominable,Thriller
15721,140101,Love Torn in a Dream,
15722,72026,Pleasures of the Flesh,Drama
15722,72026,Pleasures of the Flesh,Comedy
15723,77124,Sing a Song of Sex,Comedy
15723,77124,Sing a Song of Sex,Drama
15724,42709,"Silent Night, Deadly Night III: Better Watch Out!",Horror
15725,36821,The Perils of Pauline,Comedy
15726,61952,A Good Lawyer's Wife,Drama
15726,61952,A Good Lawyer's Wife,Crime
15727,12078,Larks on a String,Drama
15728,72375,Rien sur Robert,Drama
15729,76816,The Age of the Earth,Drama
15730,141241,15,
15731,167966,Voices from the List,Documentary
15732,48515,Japanese Summer: Double Suicide,Crime
15732,48515,Japanese Summer: Double Suicide,Drama
15732,48515,Japanese Summer: Double Suicide,Foreign
15733,87673,No Blood Relation,
15734,36290,Crimes of Fashion,Action
15734,36290,Crimes of Fashion,Comedy
15734,36290,Crimes of Fashion,Thriller
15735,4880,Nichts als Gespenster,Comedy
15735,4880,Nichts als Gespenster,Drama
15736,28627,The Student of Prague,Drama
15736,28627,The Student of Prague,Horror
15737,60315,High School,Documentary
15738,43498,Yolanda and the Thief,Fantasy
15738,43498,Yolanda and the Thief,Romance
15739,3581,Death Line,Horror
15740,35619,Storm,Drama
15740,35619,Storm,Foreign
15740,35619,Storm,Mystery
15740,35619,Storm,Thriller
15741,34902,Day and Night,Drama
15742,52032,My Dog Tulip,Animation
15742,52032,My Dog Tulip,Comedy
15742,52032,My Dog Tulip,Drama
15743,106515,Ali Baba Goes To Town,Comedy
15743,106515,Ali Baba Goes To Town,Family
15743,106515,Ali Baba Goes To Town,Fantasy
15744,185263,The Bachelor Party,Drama
15745,14252,Vice,Action
15745,14252,Vice,Thriller
15746,80639,They Won't Forget,Drama
15746,80639,They Won't Forget,Mystery
15747,84099,Here Comes the Navy,War
15747,84099,Here Comes the Navy,Drama
15748,43515,The Sky's the Limit,Comedy
15748,43515,The Sky's the Limit,Romance
15749,43594,The Emperor Jones,Drama
15750,57082,Babylon,Drama
15751,157856,Once Upon a Time,
15752,37041,The Woman on the Beach,Drama
15752,37041,The Woman on the Beach,Romance
15753,88451,"Yes, Giorgio",Drama
15753,88451,"Yes, Giorgio",Comedy
15753,88451,"Yes, Giorgio",Romance
15753,88451,"Yes, Giorgio",Foreign
15754,57035,The House of Rothschild,Drama
15754,57035,The House of Rothschild,History
15755,19237,Kill Theory,Horror
15755,19237,Kill Theory,Thriller
15756,86225,The Day They Robbed the Bank of England,Crime
15756,86225,The Day They Robbed the Bank of England,Drama
15757,28286,Reunion in France,Drama
15757,28286,Reunion in France,Romance
15757,28286,Reunion in France,War
15758,46175,Daughters of Darkness,Horror
15758,46175,Daughters of Darkness,Thriller
15759,130272,"Mother Dao, the Turtlelike",History
15759,130272,"Mother Dao, the Turtlelike",Documentary
15760,42521,Idiots and Angels,Animation
15760,42521,Idiots and Angels,Comedy
15761,55836,A Gentle Woman,Romance
15761,55836,A Gentle Woman,Drama
15762,79179,God's Country,Documentary
15763,1115,Ghosts,Drama
15764,22449,I Just Didn't Do It,Drama
15765,46804,The Idiot Returns,
15766,8931,The Bastards,Action
15766,8931,The Bastards,Adventure
15766,8931,The Bastards,Drama
15766,8931,The Bastards,Foreign
15766,8931,The Bastards,Thriller
15767,56314,Truly Human,Foreign
15767,56314,Truly Human,Drama
15767,56314,Truly Human,Romance
15768,97039,The Asthenic Syndrome,Drama
15769,117406,Porto of My Childhood,Drama
15770,120972,Everybody's Woman,Drama
15771,11376,Swimming Pool,Thriller
15771,11376,Swimming Pool,Horror
15772,54699,Nora Roberts' Blue Smoke,Action
15772,54699,Nora Roberts' Blue Smoke,Drama
15772,54699,Nora Roberts' Blue Smoke,Romance
15772,54699,Nora Roberts' Blue Smoke,Thriller
15773,18033,Nora Roberts' Montana Sky,Drama
15773,18033,Nora Roberts' Montana Sky,Romance
15773,18033,Nora Roberts' Montana Sky,Thriller
15774,92341,Bird of Paradise,Adventure
15774,92341,Bird of Paradise,Romance
15774,92341,Bird of Paradise,Drama
15775,47310,Invitation to the Dance,Music
15775,47310,Invitation to the Dance,Animation
15775,47310,Invitation to the Dance,Fantasy
15776,38944,The Leaning Tower,Comedy
15777,55408,Kymmenen riivinrautaa,
15778,40041,Dead Kids,Horror
15778,40041,Dead Kids,Mystery
15778,40041,Dead Kids,Thriller
15779,24810,Nora Roberts' Carolina Moon,Drama
15779,24810,Nora Roberts' Carolina Moon,Mystery
15779,24810,Nora Roberts' Carolina Moon,Romance
15779,24810,Nora Roberts' Carolina Moon,Thriller
15780,30335,Nora Roberts' Angels Fall,Drama
15780,30335,Nora Roberts' Angels Fall,Mystery
15780,30335,Nora Roberts' Angels Fall,Romance
15780,30335,Nora Roberts' Angels Fall,Thriller
15781,188505,Persona non grata,Drama
15782,49022,Something Borrowed,Comedy
15782,49022,Something Borrowed,Drama
15782,49022,Something Borrowed,Romance
15783,21841,June 9,Horror
15784,115427,Macbeth,Drama
15785,38321,Priest,Action
15785,38321,Priest,Fantasy
15785,38321,Priest,Thriller
15785,38321,Priest,Horror
15786,46849,Eye of the Dolphin,Drama
15787,13507,Intimate Enemies,Drama
15787,13507,Intimate Enemies,War
15787,13507,Intimate Enemies,History
15788,50012,King Lear,Comedy
15788,50012,King Lear,Drama
15789,58035,To the Shores of Tripoli,Drama
15789,58035,To the Shores of Tripoli,War
15790,27777,The Racket,Crime
15790,27777,The Racket,Drama
15791,92667,Black Fury,Crime
15791,92667,Black Fury,Drama
15791,92667,Black Fury,Romance
15792,106882,Kitty,Drama
15792,106882,Kitty,Romance
15792,106882,Kitty,History
15793,39410,Mothra,Fantasy
15793,39410,Mothra,Thriller
15794,1679,Godzilla Raids Again,Action
15794,1679,Godzilla Raids Again,Horror
15795,43385,Born to Be Bad,Drama
15796,50078,Jewel Robbery,Romance
15796,50078,Jewel Robbery,Comedy
15796,50078,Jewel Robbery,Crime
15797,8967,The Tree of Life,Drama
15797,8967,The Tree of Life,Fantasy
15798,86284,Paper Lion,Comedy
15799,63858,All I Desire,Drama
15800,41611,Jeopardy,Drama
15800,41611,Jeopardy,Thriller
15801,15911,The Village Barbershop,Comedy
15801,15911,The Village Barbershop,Drama
15802,28723,Diary of a Cannibal,Horror
15802,28723,Diary of a Cannibal,Crime
15802,28723,Diary of a Cannibal,Romance
15803,32120,No Time For Love,Romance
15803,32120,No Time For Love,Comedy
15804,85504,The Sin of Madelon Claudet,Drama
15805,110628,This Above All,Drama
15805,110628,This Above All,Romance
15805,110628,This Above All,War
15806,60306,Victim,Drama
15806,60306,Victim,Horror
15806,60306,Victim,Thriller
15807,3107,Destroy All Monsters,Action
15807,3107,Destroy All Monsters,Thriller
15807,3107,Destroy All Monsters,Horror
15808,43692,The Clairvoyant,Drama
15808,43692,The Clairvoyant,Mystery
15808,43692,The Clairvoyant,Romance
15808,43692,The Clairvoyant,Thriller
15809,252059,Through and Through,Crime
15810,79649,Eyes of a Stranger,Horror
15810,79649,Eyes of a Stranger,Thriller
15811,87349,Outcast of the Islands,Drama
15811,87349,Outcast of the Islands,Adventure
15812,47489,The Moon in the Gutter,Drama
15812,47489,The Moon in the Gutter,Thriller
15812,47489,The Moon in the Gutter,Crime
15813,17367,Belle Toujours,Music
15813,17367,Belle Toujours,Drama
15814,11226,Strip Nude for Your Killer,Horror
15814,11226,Strip Nude for Your Killer,Thriller
15815,84237,Humanity and Paper Balloons,Drama
15816,52049,Comedy of Innocence,Drama
15816,52049,Comedy of Innocence,Foreign
15816,52049,Comedy of Innocence,Mystery
15816,52049,Comedy of Innocence,Thriller
15817,25672,Hollow Triumph,Thriller
15817,25672,Hollow Triumph,Crime
15818,42506,The Housemaid,Crime
15818,42506,The Housemaid,Drama
15819,80560,Wanda,Drama
15820,23516,Frownland,Comedy
15820,23516,Frownland,Drama
15821,122709,Zoo in Budapest,Drama
15822,78789,Tomorrow We Move,Comedy
15823,58529,Dealer,Drama
15824,104505,No Rest for the Brave,Drama
15824,104505,No Rest for the Brave,Comedy
15824,104505,No Rest for the Brave,Romance
15824,104505,No Rest for the Brave,Foreign
15825,83230,Trails,Drama
15826,3962,Bis zum Ellenbogen,Comedy
15827,55700,Ossos,Drama
15828,80799,All Is Forgiven,
15829,10420,The Mistress,Drama
15830,15543,Penny Dreadful,Horror
15830,15543,Penny Dreadful,Thriller
15831,85670,Night Flight,Drama
15832,113653,Prison,Drama
15833,97211,Dreams,Drama
15834,74183,Vieraalla Maalla,Comedy
15834,74183,Vieraalla Maalla,Romance
15835,60164,The Speed of Thought,Action
15835,60164,The Speed of Thought,Thriller
15836,76171,Turbulence 2: Fear of Flying,Thriller
15836,76171,Turbulence 2: Fear of Flying,Action
15837,140995,The Sisters,Drama
15838,33203,Orwell Rolls in His Grave,Documentary
15839,37665,Wake,Comedy
15839,37665,Wake,Drama
15839,37665,Wake,Romance
15840,80027,Kings of the Sun,Action
15840,80027,Kings of the Sun,Adventure
15840,80027,Kings of the Sun,Western
15841,25738,He Ran All The Way,Drama
15841,25738,He Ran All The Way,Crime
15842,39834,Violent Saturday,Drama
15842,39834,Violent Saturday,Crime
15843,34184,The Burglars,Action
15843,34184,The Burglars,Crime
15844,100420,Gabriel Over the White House,Drama
15844,100420,Gabriel Over the White House,Fantasy
15844,100420,Gabriel Over the White House,Romance
15845,50507,Crazy Safari,Action
15845,50507,Crazy Safari,Comedy
15846,43497,Tonight and Every Night,Romance
15847,38417,The Thief,Crime
15847,38417,The Thief,Thriller
15848,104439,Raffles,Adventure
15848,104439,Raffles,Crime
15848,104439,Raffles,Romance
15849,120977,The Dark Angel,Romance
15849,120977,The Dark Angel,Drama
15850,43489,Brewster's Millions,Comedy
15851,102541,The Patent Leather Kid,War
15851,102541,The Patent Leather Kid,Drama
15851,102541,The Patent Leather Kid,Romance
15852,78526,The Last Dispatch,Documentary
15852,78526,The Last Dispatch,Music
15853,102384,Two Arabian Knights,Adventure
15853,102384,Two Arabian Knights,Comedy
15853,102384,Two Arabian Knights,Romance
15854,48996,Den enskilde medborgaren,Comedy
15855,21616,Captive,Drama
15855,21616,Captive,Foreign
15856,127818,Eyes of the Mothman,Documentary
15857,41382,Lottery Ticket,Comedy
15858,45675,Calvin Marshall,Drama
15858,45675,Calvin Marshall,Comedy
15859,79072,Falling,Drama
15860,43765,Delbaran,Drama
15860,43765,Delbaran,Foreign
15861,103203,Camp de Thiaroye,War
15861,103203,Camp de Thiaroye,Drama
15862,123074,The Target Shoots First,Documentary
15863,87945,Chain Camera,Documentary
15864,126108,Playing 'In the Company of Men',Drama
15865,246882,Then I Sentenced Them All to Death,War
15865,246882,Then I Sentenced Them All to Death,Drama
15866,61475,Pale Flower,Thriller
15866,61475,Pale Flower,Action
15866,61475,Pale Flower,Drama
15867,84823,Santa Claus Has Blue Eyes,Drama
15868,114044,Interkosmos,Drama
15869,140007,After the Reconciliation,
15870,222600,Matinée,Drama
15870,222600,Matinée,Crime
15870,222600,Matinée,Thriller
15870,222600,Matinée,Adventure
15871,449677,The Year of Living Vicariously,
15872,185579,A Sixth Part of the World,Documentary
15873,29877,Curly Top,Family
15873,29877,Curly Top,Music
15874,44104,Private,Drama
15874,44104,Private,Foreign
15875,13137,A Very British Gangster,Crime
15875,13137,A Very British Gangster,Documentary
15876,56231,The Working Class Goes to Paradise,Drama
15877,47171,48 Shades,Comedy
15877,47171,48 Shades,Drama
15878,144560,"Right On, Man!",Romance
15878,144560,"Right On, Man!",Drama
15879,44219,The Chosen One,Comedy
15880,19963,Bernie,Comedy
15881,105981,Lucky Star,Romance
15881,105981,Lucky Star,Drama
15882,89688,Araya,Documentary
15882,89688,Araya,Foreign
15883,263532,The Danube Exodus,Documentary
15884,55763,Vääpeli Körmy - Taisteluni,
15885,15766,"Ghidorah, the Three-Headed Monster",Action
15885,15766,"Ghidorah, the Three-Headed Monster",Fantasy
15886,55761,Vääpeli Körmy ja etelän hetelmät,
15887,13378,Mickey's Twice Upon a Christmas,Animation
15887,13378,Mickey's Twice Upon a Christmas,Family
15888,112422,Net Worth,Drama
15889,169788,Wives and Lovers,
15890,89158,The President's Lady,Drama
15891,148675,Suez,Drama
15891,148675,Suez,History
15891,148675,Suez,Romance
15892,131504,Meet Me in Las Vegas,Romance
15892,131504,Meet Me in Las Vegas,Comedy
15893,80941,Two Girls and a Sailor,Comedy
15893,80941,Two Girls and a Sailor,Romance
15894,74088,Papa's Delicate Condition,Comedy
15895,94241,Sundown,Drama
15895,94241,Sundown,War
15896,45239,Storm Center,Drama
15897,291164,Hand Gun,Crime
15897,291164,Hand Gun,Action
15897,291164,Hand Gun,Thriller
15898,97831,Once Is Not Enough,Drama
15898,97831,Once Is Not Enough,Romance
15899,175035,When Ladies Meet,Comedy
15899,175035,When Ladies Meet,Romance
15900,43188,The Pride of St. Louis,Drama
15901,95854,The Prizefighter and the Lady,Romance
15901,95854,The Prizefighter and the Lady,Crime
15902,80086,The Son of Monte Cristo,Action
15902,80086,The Son of Monte Cristo,Adventure
15903,126777,If I Were King,Adventure
15903,126777,If I Were King,History
15904,14552,"Have Dreams, Will Travel",Drama
15904,14552,"Have Dreams, Will Travel",Romance
15905,108213,King of Jazz,Music
15905,108213,King of Jazz,Animation
15906,107973,The Dolly Sisters,Romance
15906,107973,The Dolly Sisters,Music
15907,62382,The Mattei Affair,Crime
15907,62382,The Mattei Affair,Drama
15907,62382,The Mattei Affair,Foreign
15907,62382,The Mattei Affair,History
15907,62382,The Mattei Affair,Thriller
15908,128042,The Scenic Route,Drama
15909,18928,"Run, Man, Run",Action
15909,18928,"Run, Man, Run",Western
15910,429876,Brushfires,Drama
15911,55754,Vääpeli Körmy ja vetenalaiset vehkeet,
15912,47975,The Spaghetti West,Documentary
15913,61546,The Bishop Murder Case,Mystery
15914,125233,An Unexpected Love,Drama
15915,85430,Girl Play,Comedy
15916,148314,Pekko ja Unissakävelijä,
15917,55502,The Pelican Man,
15918,32934,Train of Shadows,Drama
15919,1736,Shoppen,Comedy
15919,1736,Shoppen,Drama
15920,91150,Apart from You,Drama
15921,126516,Every-Night Dreams,Drama
15922,64350,Living with Wolves,Documentary
15923,18888,Meat Love,Comedy
15923,18888,Meat Love,Drama
15923,18888,Meat Love,Fantasy
15924,44439,Lazybones,Action
15924,44439,Lazybones,War
15924,44439,Lazybones,Romance
15924,44439,Lazybones,Drama
15924,44439,Lazybones,Comedy
15925,288108,Film ist. 7-12,Documentary
15926,18125,"Rita, Sue and Bob Too",Drama
15926,18125,"Rita, Sue and Bob Too",Comedy
15927,42368,For Heaven's Sake,Romance
15927,42368,For Heaven's Sake,Comedy
15927,42368,For Heaven's Sake,Action
15928,42150,Three Brothers,Drama
15929,147846,The Letter,Drama
15930,27358,Monsturd,Horror
15931,41593,"Quo vadis, baby?",
15932,12840,The Man of My Life,Drama
15932,12840,The Man of My Life,Comedy
15932,12840,The Man of My Life,Romance
15933,169842,The Squall,Drama
15934,55756,Sergeant Körmy and the Marshall's Stick,
15935,55759,Vääpeli Körmy ja kahtesti laukeava,Comedy
15936,114514,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,Documentary
15937,126517,Street Without End,Drama
15938,12513,Marie-Jo and Her 2 Lovers,Drama
15939,73884,My Life as McDull,Animation
15939,73884,My Life as McDull,Drama
15939,73884,My Life as McDull,Comedy
15940,32893,Broken Windows,Drama
15941,65509,See This Movie,Comedy
15941,65509,See This Movie,Drama
15942,96394,King and Country,War
15942,96394,King and Country,Drama
15943,64158,Guns at Batasi,Action
15943,64158,Guns at Batasi,Drama
15943,64158,Guns at Batasi,War
15944,58257,Savage Messiah,Drama
15945,72449,The Carey Treatment,Crime
15945,72449,The Carey Treatment,Mystery
15945,72449,The Carey Treatment,Thriller
15946,66113,In Her Skin,Drama
15946,66113,In Her Skin,Thriller
15947,52239,Possessed,Drama
15947,52239,Possessed,Romance
15948,30645,Mondo Trasho,Comedy
15949,45215,Swamp Water,Crime
15949,45215,Swamp Water,Drama
15949,45215,Swamp Water,Mystery
15949,45215,Swamp Water,Thriller
15950,108923,The Mysterious Lady,Adventure
15950,108923,The Mysterious Lady,Drama
15951,48627,Room for One More,Comedy
15951,48627,Room for One More,Family
15952,109258,Bright Victory,Drama
15952,109258,Bright Victory,War
15953,109251,The Promise,Drama
15953,109251,The Promise,Romance
15954,29577,On the Riviera,Comedy
15954,29577,On the Riviera,Music
15954,29577,On the Riviera,Romance
15955,83989,In Old Arizona,Action
15955,83989,In Old Arizona,Western
15956,26699,The Doorway to Hell,Crime
15957,19434,Murder in Coweta County,Drama
15958,37560,Door-to-Door Maniac,Crime
15958,37560,Door-to-Door Maniac,Thriller
15959,57965,Red Like the Sky,
15960,61814,Gilles' Wife,Drama
15961,52188,The Waiting Room,Drama
15962,45690,I Am Curious (Blue),Drama
15962,45690,I Am Curious (Blue),Foreign
15963,80294,Suspicious River,Drama
15964,1482,Laws of Gravity,Action
15964,1482,Laws of Gravity,Drama
15965,40047,Elvis,Drama
15965,40047,Elvis,Music
15966,98060,Time Stood Still,Documentary
15966,98060,Time Stood Still,Drama
15967,94725,To Sleep with Anger,Drama
15968,95482,Green Fish,Drama
15968,95482,Green Fish,Action
15968,95482,Green Fish,Thriller
15968,95482,Green Fish,Crime
15968,95482,Green Fish,Foreign
15969,67236,Tiresia,Drama
15970,262296,Acadia Acadia?!?,Documentary
15971,288153,Killing Auntie,Comedy
15971,288153,Killing Auntie,Crime
15971,288153,Killing Auntie,Thriller
15971,288153,Killing Auntie,Drama
15971,288153,Killing Auntie,Horror
15972,35954,Cornered,Drama
15972,35954,Cornered,Thriller
15973,42516,Love,Drama
15973,42516,Love,Foreign
15974,32691,Nouvelle Vague,Drama
15975,54690,Virgin Stripped Bare by Her Bachelors,Romance
15975,54690,Virgin Stripped Bare by Her Bachelors,Drama
15976,37189,Four Adventures of Reinette and Mirabelle,Comedy
15976,37189,Four Adventures of Reinette and Mirabelle,Drama
15976,37189,Four Adventures of Reinette and Mirabelle,Romance
15977,24189,The Missing Star,
15978,96105,Bikini Summer,Comedy
15979,109048,Transistor Love Story,Music
15979,109048,Transistor Love Story,Comedy
15979,109048,Transistor Love Story,Drama
15979,109048,Transistor Love Story,Romance
15980,21959,Mushi-Shi: The Movie,Drama
15980,21959,Mushi-Shi: The Movie,Foreign
15981,193065,Ballerina,
15982,73340,Heir To An Execution,Documentary
15983,118116,Welcome to Farewell-Gutmann,
15984,295560,Clint Eastwood: Out of the Shadows,Documentary
15985,44480,Education for Death,Animation
15986,71982,Streets of Laredo,Drama
15986,71982,Streets of Laredo,Western
15987,84922,Mahler,Drama
15987,84922,Mahler,Music
15988,4641,Read It and Weep,Comedy
15988,4641,Read It and Weep,Drama
15988,4641,Read It and Weep,Family
15989,64690,Drive,Drama
15989,64690,Drive,Action
15989,64690,Drive,Thriller
15989,64690,Drive,Crime
15990,60899,Brink of Life,Drama
15991,33765,A Kind of Loving,Drama
15991,33765,A Kind of Loving,Romance
15992,1771,Captain America: The First Avenger,Action
15992,1771,Captain America: The First Avenger,Adventure
15993,27984,Far from Home,Thriller
15994,41872,Girls in Prison,Comedy
15994,41872,Girls in Prison,Drama
15994,41872,Girls in Prison,Thriller
15995,80613,"Eversmile, New Jersey",Romance
15995,80613,"Eversmile, New Jersey",Comedy
15995,80613,"Eversmile, New Jersey",Drama
15996,72447,The Last Run,Action
15996,72447,The Last Run,Drama
15996,72447,The Last Run,Crime
15997,134168,Trio,Drama
15998,100010,Flight Command,Drama
15998,100010,Flight Command,War
15999,142876,Cheers For Miss Bishop,Comedy
15999,142876,Cheers For Miss Bishop,Drama
16000,115425,The Buccaneer,Adventure
16000,115425,The Buccaneer,Drama
16000,115425,The Buccaneer,Action
16000,115425,The Buccaneer,History
16000,115425,The Buccaneer,Romance
16001,404479,Car Bpnus,Documentary
16002,74946,Feast of All Saints,Romance
16002,74946,Feast of All Saints,Drama
16003,62749,Bombardier,Drama
16003,62749,Bombardier,War
16004,45801,Joan of Paris,Drama
16004,45801,Joan of Paris,Romance
16004,45801,Joan of Paris,War
16005,55166,Hurmaava joukkoitsemurha,
16006,85367,Vice Squad,Crime
16007,72558,Children,Horror
16007,72558,Children,Foreign
16008,91891,The Unholy Rollers,Action
16008,91891,The Unholy Rollers,Comedy
16008,91891,The Unholy Rollers,Drama
16009,58897,Dry Summer,Drama
16010,28480,Phantom,Drama
16010,28480,Phantom,Fantasy
16011,56653,Sombre,Drama
16011,56653,Sombre,Horror
16012,59566,"Think Fast, Mr. Moto",Crime
16012,59566,"Think Fast, Mr. Moto",Mystery
16012,59566,"Think Fast, Mr. Moto",Thriller
16012,59566,"Think Fast, Mr. Moto",Drama
16013,42463,Wedding in Blood,Thriller
16013,42463,Wedding in Blood,Drama
16013,42463,Wedding in Blood,Crime
16014,42481,The Goalie's Anxiety at the Penalty Kick,Crime
16014,42481,The Goalie's Anxiety at the Penalty Kick,Drama
16015,8888,A Year Ago in Winter,Drama
16016,46772,"Electra, My Love",Drama
16016,46772,"Electra, My Love",Fantasy
16017,47251,Indian Summer,Drama
16018,86655,A Married Couple,Documentary
16019,31303,Betty,Drama
16020,28039,The New One-Armed Swordsman,Action
16020,28039,The New One-Armed Swordsman,Drama
16020,28039,The New One-Armed Swordsman,History
16020,28039,The New One-Armed Swordsman,War
16021,46995,Madeleine,Crime
16021,46995,Madeleine,Drama
16022,230680,Nachbarinnen,Drama
16023,26242,Park Row,Drama
16024,13931,Mike's New Car,Animation
16024,13931,Mike's New Car,Family
16025,44117,Without Warning,Action
16025,44117,Without Warning,Drama
16026,94716,A Cottage on Dartmoor,Drama
16027,41513,The Smurfs,Animation
16027,41513,The Smurfs,Family
16027,41513,The Smurfs,Adventure
16027,41513,The Smurfs,Comedy
16027,41513,The Smurfs,Fantasy
16028,48453,The Contestant,Drama
16028,48453,The Contestant,Comedy
16028,48453,The Contestant,Thriller
16028,48453,The Contestant,Foreign
16029,48612,The Arrangement,Drama
16029,48612,The Arrangement,Romance
16030,67636,Comanche Moon,Drama
16030,67636,Comanche Moon,Western
16031,51765,Dead Man's Walk,Western
16031,51765,Dead Man's Walk,Drama
16032,43935,Dylan Dog: Dead of Night,Action
16032,43935,Dylan Dog: Dead of Night,Comedy
16032,43935,Dylan Dog: Dead of Night,Horror
16032,43935,Dylan Dog: Dead of Night,Mystery
16032,43935,Dylan Dog: Dead of Night,Thriller
16033,17086,Chromophobia,Drama
16034,51735,The Dust of Time,Drama
16035,107246,Exposed,Drama
16035,107246,Exposed,Music
16036,50072,Forbidden,Drama
16037,70192,Count Three and Pray,Western
16037,70192,Count Three and Pray,Drama
16038,111678,"Rally 'Round the Flag, Boys!",Comedy
16038,111678,"Rally 'Round the Flag, Boys!",Romance
16039,68174,Waking Madison,Drama
16039,68174,Waking Madison,Thriller
16039,68174,Waking Madison,Mystery
16040,22093,Broken Sky,Drama
16040,22093,Broken Sky,Romance
16040,22093,Broken Sky,Foreign
16041,85640,The Caretakers,Drama
16042,121903,Tender Is the Night,Drama
16043,141055,Bikini Summer II,Comedy
16044,83105,The Boy in Blue,Drama
16045,33927,Deadfall,Crime
16045,33927,Deadfall,Drama
16045,33927,Deadfall,Thriller
16046,92311,"Summer Wishes, Winter Dreams",Drama
16047,43792,Lady Be Good,Comedy
16047,43792,Lady Be Good,Music
16047,43792,Lady Be Good,Romance
16048,76382,Eternally Yours,Drama
16048,76382,Eternally Yours,Comedy
16048,76382,Eternally Yours,Romance
16049,138341,Big City Blues,Comedy
16049,138341,Big City Blues,Drama
16050,126922,Lawyer Man,Drama
16050,126922,Lawyer Man,Romance
16051,189005,Pennies from Heaven,Comedy
16051,189005,Pennies from Heaven,Drama
16051,189005,Pennies from Heaven,Music
16052,13254,The Living and the Dead,Thriller
16052,13254,The Living and the Dead,Drama
16052,13254,The Living and the Dead,Horror
16052,13254,The Living and the Dead,Mystery
16053,117401,She Cried No,
16054,44257,Industrial Symphony No. 1: The Dream of the Brokenhearted,Music
16055,90511,Welfare,Documentary
16056,19178,Four Bags Full,Drama
16056,19178,Four Bags Full,Comedy
16057,128395,Emitaï,Drama
16058,88562,Assassination,Drama
16059,24923,Messiah of Evil,Mystery
16059,24923,Messiah of Evil,Horror
16060,91208,Souls for Sale,Comedy
16060,91208,Souls for Sale,Drama
16060,91208,Souls for Sale,Romance
16061,95956,The Temptress,Romance
16061,95956,The Temptress,Drama
16062,43338,Illusion Travels by Streetcar,Adventure
16062,43338,Illusion Travels by Streetcar,Comedy
16062,43338,Illusion Travels by Streetcar,Drama
16063,51851,Change of Address,Comedy
16063,51851,Change of Address,Romance
16064,191060,The Eye Above the Well,Documentary
16065,8462,The Joyless Street,Drama
16066,47855,Bear's Kiss,Drama
16066,47855,Bear's Kiss,Fantasy
16066,47855,Bear's Kiss,Romance
16067,47324,Cairo Station,Drama
16067,47324,Cairo Station,Crime
16068,77546,The Queen of Spades,Drama
16068,77546,The Queen of Spades,Horror
16069,105158,Edison Kinetoscopic Record of a Sneeze,Documentary
16070,38638,Divine Horsemen: The Living Gods of Haiti,Documentary
16070,38638,Divine Horsemen: The Living Gods of Haiti,Horror
16071,11110,Sweet Mud,Drama
16072,65673,A Letter to Elia,Documentary
16073,54220,Anima Mundi,Documentary
16074,209802,SUBWAYStories: Tales from the Underground,Comedy
16074,209802,SUBWAYStories: Tales from the Underground,Drama
16075,53146,The Debt,Drama
16075,53146,The Debt,Thriller
16076,13070,Air Guitar Nation,Documentary
16077,25894,Above Suspicion,Drama
16077,25894,Above Suspicion,Thriller
16078,120932,Desperate Search,Drama
16078,120932,Desperate Search,Adventure
16079,101653,The Magnificent Yankee,Drama
16080,133781,Happy New Year,Comedy
16080,133781,Happy New Year,Crime
16080,133781,Happy New Year,Romance
16081,64318,Hide-Out,Comedy
16081,64318,Hide-Out,Crime
16081,64318,Hide-Out,Drama
16081,64318,Hide-Out,Romance
16082,29399,Shanks,Fantasy
16082,29399,Shanks,Horror
16083,35257,Christmas Carol: The Movie,Animation
16083,35257,Christmas Carol: The Movie,Family
16084,26479,Strapped,Drama
16084,26479,Strapped,Action
16085,92465,Ponterosa,Comedy
16086,120995,Tevye,Drama
16087,29496,Cut-Throats Nine,Crime
16087,29496,Cut-Throats Nine,Thriller
16087,29496,Cut-Throats Nine,Western
16088,324011,The Yearling,
16089,56697,Fools in the Mountains,Comedy
16090,52991,My Son John,Drama
16091,81829,Bulldog Drummond,Action
16091,81829,Bulldog Drummond,Thriller
16092,185197,The Merry Widow,Drama
16092,185197,The Merry Widow,Music
16093,104602,High Time,Comedy
16094,80771,There Goes My Heart,Comedy
16094,80771,There Goes My Heart,Romance
16095,11604,Anthony Zimmer,Drama
16095,11604,Anthony Zimmer,Thriller
16095,11604,Anthony Zimmer,Crime
16095,11604,Anthony Zimmer,Romance
16096,111623,The Richest Girl in the World,Comedy
16096,111623,The Richest Girl in the World,Romance
16097,90395,Just Imagine,Comedy
16097,90395,Just Imagine,Fantasy
16097,90395,Just Imagine,Music
16098,36242,Blues Harp,
16099,41387,From Beijing with Love,Action
16099,41387,From Beijing with Love,Comedy
16100,52846,The Lady Is Willing,Romance
16101,50722,Vision – From the Life of Hildegard von Bingen,Drama
16102,9295,Soloalbum,Comedy
16102,9295,Soloalbum,Romance
